timestamp,model,num_inference_steps,guidance_scale,controlnet_conditioning_scale,trial,seed,device,status,total_time_seconds,peak_memory_gb,clip_score,sketch_fidelity_iou,sketch_fidelity_edge_density,error_message
2025-12-14T15:04:23.965147,sdxl,10,7.5,0.7,1,42,cpu,success,125.30778789997566,2.391094207763672,0.3101500868797302,0.00489035714417696,1.0,
2025-12-14T15:06:32.136589,sdxl,10,7.5,0.7,2,42,cpu,success,163.94922670000233,2.5044784545898438,0.3101500868797302,0.00489035714417696,1.0,
2025-12-14T15:09:18.433772,sdxl,10,7.5,1.0,1,42,cpu,success,161.81274959997972,2.413318634033203,0.2977861762046814,0.0034285453148186207,1.0,
2025-12-14T15:12:03.081663,sdxl,10,7.5,1.0,2,42,cpu,success,155.8711141999811,2.5323028564453125,0.2977861762046814,0.0034285453148186207,1.0,
2025-12-14T15:14:41.358667,sdxl,10,10.0,0.7,1,42,cpu,success,158.83532859996194,2.4565391540527344,0.30937665700912476,0.013247302733361721,1.0,
2025-12-14T15:17:22.383201,sdxl,10,10.0,0.7,2,42,cpu,success,163.10474649997195,2.4688949584960938,0.30937665700912476,0.013247302733361721,1.0,
2025-12-14T15:20:07.994911,sdxl,10,10.0,1.0,1,42,cpu,success,141.7010586000397,2.497760772705078,0.24340154230594635,0.004995680879801512,1.0,
2025-12-14T15:22:31.777595,sdxl,10,10.0,1.0,2,42,cpu,success,158.07700509997085,2.4754600524902344,0.24340154230594635,0.004995680879801512,1.0,
2025-12-14T15:25:12.175847,sdxl,20,7.5,0.7,1,42,cpu,success,303.17664270004025,2.499359130859375,0.30699628591537476,0.014784486033022404,1.0,
2025-12-14T15:30:17.594484,sdxl,20,7.5,0.7,2,42,cpu,success,252.42438119999133,2.428333282470703,0.30699628591537476,0.014784486033022404,1.0,
2025-12-14T15:34:32.550414,sdxl,20,7.5,1.0,1,42,cpu,success,247.77979609998874,2.498504638671875,0.29919707775115967,0.0037022498436272144,1.0,
2025-12-14T15:38:42.334560,sdxl,20,7.5,1.0,2,42,cpu,success,255.09728250000626,2.5063438415527344,0.29919707775115967,0.0037022498436272144,1.0,
2025-12-14T15:42:59.653584,sdxl,20,10.0,0.7,1,42,cpu,success,250.5087366999942,2.511505126953125,0.3134986162185669,0.014517024159431458,1.0,
2025-12-14T15:47:12.372065,sdxl,20,10.0,0.7,2,42,cpu,success,254.09342130000005,2.3493995666503906,0.3134986162185669,0.014517024159431458,1.0,
2025-12-14T15:51:28.972249,sdxl,20,10.0,1.0,1,42,cpu,success,248.29995139996754,2.412139892578125,0.3055137097835541,0.012268222868442535,1.0,
2025-12-14T15:55:39.491137,sdxl,20,10.0,1.0,2,42,cpu,success,251.32700839999598,2.3607254028320312,0.3055137097835541,0.012268222868442535,1.0,
2025-12-14T15:59:53.073465,sdxl,50,7.5,0.7,1,42,cpu,success,618.1123498000088,2.3164710998535156,0.3016623854637146,0.014175149612128735,1.0,
2025-12-14T16:10:13.631243,sdxl,50,7.5,0.7,2,42,cpu,success,602.6490887000109,2.2823867797851562,0.3016623854637146,0.014175149612128735,1.0,
2025-12-14T16:20:18.143381,sdxl,50,7.5,1.0,1,42,cpu,success,618.8023790000007,2.3255653381347656,0.29753369092941284,0.003614983521401882,1.0,
2025-12-14T16:30:38.970448,sdxl,50,7.5,1.0,2,42,cpu,success,605.3764621000155,2.280731201171875,0.29753369092941284,0.003614983521401882,1.0,
2025-12-14T16:40:46.516654,sdxl,50,10.0,0.7,1,42,cpu,success,593.1561349999974,2.2855873107910156,0.3020387291908264,0.01498603168874979,1.0,
2025-12-14T16:50:42.065893,sdxl,50,10.0,0.7,2,42,cpu,success,599.5214956999989,2.3031082153320312,0.3020387291908264,0.01498603168874979,1.0,
2025-12-14T17:00:43.855365,sdxl,50,10.0,1.0,1,42,cpu,success,617.1791072000051,2.319561004638672,0.2906484305858612,0.007518879137933254,1.0,
2025-12-14T17:11:03.599574,sdxl,50,10.0,1.0,2,42,cpu,success,604.0885814999929,2.3457107543945312,0.2906484305858612,0.007518879137933254,1.0,
